"","Scenario","Unit","Region","Variable","Year","Value"
"1400","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2014,0.46
"1401","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2014,0.46
"1402","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2014,2.891871
"1403","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2014,2.891871
"1404","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2014,2.891871
"1405","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2014,2.891871
"1406","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2014,2.891871
"1407","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2014,2.891871
"1408","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2014,0.459772
"1409","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2014,0.459772
"1410","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2014,0.459772
"1411","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2015,0.44
"1412","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2015,0.44
"1413","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2015,0.44
"1414","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2015,2.755454
"1415","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2015,2.755454
"1416","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2015,2.755454
"1417","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2015,2.755454
"1418","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2015,2.755454
"1419","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2015,2.755454
"1420","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2015,0.438083
"1421","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2015,0.438083
"1422","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2015,0.438083
"1423","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2016,2.325641
"1424","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2016,2.325641
"1425","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2016,2.325641
"1426","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2016,0.369748
"1427","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2016,0.369748
"1428","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2016,0.369748
"1429","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2016,2.325641
"1430","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2016,2.325641
"1431","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2016,2.325641
"1432","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2016,0.369748
"1433","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2016,0.369748
"1434","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2016,0.369748
"1435","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2017,1.958157
"1436","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2017,1.958157
"1437","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2017,1.958157
"1438","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2017,0.311323
"1439","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2017,0.311323
"1440","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2017,0.311323
"1441","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2017,1.958157
"1442","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2017,1.958157
"1443","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2017,1.958157
"1444","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2017,0.311323
"1445","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2017,0.311323
"1446","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2017,0.311323
"1447","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2018,1.644587
"1448","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2018,1.644587
"1449","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2018,1.644587
"1450","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2018,0.261469
"1451","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2018,0.261469
"1452","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2018,0.261469
"1453","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2018,1.644587
"1454","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2018,1.644587
"1455","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2018,1.644587
"1456","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2018,0.261469
"1457","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2018,0.261469
"1458","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2018,0.261469
"1459","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2019,0
"1460","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2019,0
"1461","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2019,0
"1462","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2019,0
"1463","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2019,0
"1464","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2019,0
"1465","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2019,0
"1466","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2019,0
"1467","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2019,0
"1468","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2019,0
"1469","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2019,0
"1470","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2019,0
"1471","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2020,0
"1472","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2020,0
"1473","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2020,0
"1474","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2020,0
"1475","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2020,0
"1476","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2020,0
"1477","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2020,0
"1478","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2020,0
"1479","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2020,0
"1480","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2020,0
"1481","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2020,0
"1482","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2020,0
"1483","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2021,0
"1484","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2021,0
"1485","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2021,0
"1486","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2021,0
"1487","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2021,0
"1488","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2021,0
"1489","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2021,0
"1490","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2021,0
"1491","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2021,0
"1492","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2021,0
"1493","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2021,0
"1494","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2021,0
"1495","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2022,0
"1496","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2022,0
"1497","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2022,0
"1498","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2022,0
"1499","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2022,0
"1500","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2022,0
"1501","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2022,0
"1502","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2022,0
"1503","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2022,0
"1504","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2022,0
"1505","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2022,0
"1506","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2022,0
"1507","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2023,0
"1508","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2023,0
"1509","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2023,0
"1510","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2023,0
"1511","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2023,0
"1512","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2023,0
"1513","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2023,0
"1514","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2023,0
"1515","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2023,0
"1516","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2023,0
"1517","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2023,0
"1518","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2023,0
"1519","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2024,0
"1520","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2024,0
"1521","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2024,0
"1522","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2024,0
"1523","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2024,0
"1524","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2024,0
"1525","Canada Net-zero","Thousand Barrels per day","Nova Scotia","Total",2024,0
"1526","Current Measures","Thousand Barrels per day","Nova Scotia","Total",2024,0
"1527","Global Net-zero","Thousand Barrels per day","Nova Scotia","Total",2024,0
"1528","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2024,0
"1529","Current Measures","Thousand Cubic Metres per day","Nova Scotia","Total",2024,0
"1530","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","Total",2024,0
"1531","Canada Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2025,0
"1532","Current Measures","Thousand Barrels per day","Nova Scotia","C5+",2025,0
"1533","Global Net-zero","Thousand Barrels per day","Nova Scotia","C5+",2025,0
"1534","Canada Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2025,0
"1535","Current Measures","Thousand Cubic Metres per day","Nova Scotia","C5+",2025,0
"1536","Global Net-zero","Thousand Cubic Metres per day","Nova Scotia","C5+",2025,0
"1537","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2010,0.62898
"1538","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2011,0.62898
"1539","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2012,0.62898
"1540","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2013,0.62898
"1541","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2014,0.62898
"1542","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2015,0.62898
"1543","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2016,0.62898
"1544","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2017,0.604739
"1545","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2018,0.603083
"1546","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2019,0.594263
"1547","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2020,0.537483
"1548","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2021,0.483381
"1549","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2022,0.480584
"1550","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2023,0.503553
"1551","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2024,0.522177
"1552","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2025,0.539038
"1553","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2026,0.55365
"1554","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2027,0.564659
"1555","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2028,0.570393
"1556","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2029,0.570613
"1557","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2030,0.565221
"1558","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2031,0.555854
"1559","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2032,0.545205
"1560","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2033,0.534373
"1561","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2034,0.523372
"1562","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2035,0.512215
"1563","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2036,0.500913
"1564","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2037,0.48948
"1565","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2038,0.478068
"1566","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2039,0.466798
"1567","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2040,0.455669
"1568","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2041,0.444681
"1569","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2042,0.433831
"1570","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2043,0.423121
"1571","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2044,0.412551
"1572","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2045,0.40212
"1573","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2046,0.391828
"1574","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2047,0.381677
"1575","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2048,0.371666
"1576","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2049,0.361797
"1577","Canada Net-zero","Thousand Barrels per day","Saskatchewan","C5+",2050,0.352071
"1578","Current Measures","Thousand Barrels per day","Saskatchewan","C5+",2010,0.62898
"1579","Current Measures","Thousand Barrels per day","Saskatchewan","C5+",2011,0.62898
"1580","Current Measures","Thousand Barrels per day","Saskatchewan","C5+",2012,0.62898
"1581","Current Measures","Thousand Barrels per day","Saskatchewan","C5+",2013,0.62898
"1582","Current Measures","Thousand Barrels per day","Saskatchewan","C5+",2014,0.62898
"1583","Current Measures","Thousand Barrels per day","Saskatchewan","C5+",2015,0.62898
