Date - MST,Hourly Profile1,Season1,Date (MST),AIL,Gas Price,Price,Spark Spread
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 2:00:00 PM,10801,5.45,284.87,243.995
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 9:00:00 AM,10837,5.45,105.96,65.085
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 11:00:00 AM,10859,5.45,448.85,407.975
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 3:00:00 PM,10874,5.45,826.04,785.165
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 7:00:00 PM,10970,5.45,959.04,918.165
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 10:00:00 AM,10988,5.45,154.05,113.175
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 4:00:00 PM,11017,5.45,963.48,922.605
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 6:00:00 PM,11172,5.45,999.73,958.855
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/8/2022 5:00:00 PM,11278,5.45,999.32,958.445
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 10:00:00 PM,10637,5.48,51.31,10.21
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 9:00:00 PM,10918,5.48,58.02,16.92
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 7:00:00 AM,11036,5.48,225.35,184.25
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 8:00:00 PM,11145,5.48,54.83,13.73
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 1:00:00 PM,11179,5.48,69.22,28.12
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 8:00:00 AM,11183,5.48,173.87,132.77
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 3:00:00 PM,11186,5.48,49.55,8.45
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 2:00:00 PM,11193,5.48,52.09,10.99
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 7:00:00 PM,11212,5.48,52.46,11.36
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 4:00:00 PM,11217,5.48,45.77,4.67
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 12:00:00 PM,11241,5.48,79.18,38.08
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 11:00:00 AM,11252,5.48,79.1,38
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 6:00:00 PM,11264,5.48,42.5,1.4
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 9:00:00 AM,11273,5.48,90.49,49.39
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 10:00:00 AM,11279,5.48,87.19,46.09
1/1/2022 12:00:00 AM,ON PEAK,WINTER,2/2/2022 5:00:00 PM,11296,5.48,41.31,0.210000000
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 7:00:00 AM,9793,5.5,70.46,29.21
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 8:00:00 AM,9916,5.5,73.92,32.67
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 10:00:00 PM,9947,5.5,82.27,41.02
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 9:00:00 AM,9994,5.5,69.14,27.89
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 10:00:00 AM,10078,5.5,76.17,34.92
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 11:00:00 AM,10143,5.5,76.97,35.72
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 1:00:00 PM,10151,5.5,77.47,36.22
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 12:00:00 PM,10175,5.5,77.59,36.34
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 9:00:00 PM,10177,5.5,88.92,47.67
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 2:00:00 PM,10179,5.5,74.84,33.59
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 3:00:00 PM,10238,5.5,80.62,39.37
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 8:00:00 PM,10372,5.5,93.29,52.04
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 7:00:00 AM,10427,5.5,92.9,51.65
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 7:00:00 PM,10465,5.5,91.34,50.09
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 4:00:00 PM,10472,5.5,96.86,55.61
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 10:00:00 PM,10486,5.5,594.55,553.3
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 6:00:00 PM,10595,5.5,94.88,53.63
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 10:00:00 PM,10625,5.5,63.25,22
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 3:00:00 PM,10657,5.5,64.22,22.97
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 8:00:00 AM,10662,5.5,89.26,48.01
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 12:00:00 PM,10670,5.5,463,421.75
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 2:00:00 PM,10675,5.5,71.1,29.85
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/20/2022 5:00:00 PM,10677,5.5,142.41,101.16
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 1:00:00 PM,10686,5.5,71.1,29.85
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 11:00:00 AM,10717,5.5,74.25,33
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 10:00:00 AM,10721,5.5,627.84,586.59
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 4:00:00 PM,10727,5.5,61.63,20.38
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 9:00:00 AM,10744,5.5,298.76,257.51
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 9:00:00 PM,10747,5.5,299.24,257.99
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 7:00:00 AM,10750,5.5,56.33,15.08
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 5:00:00 PM,10790,5.5,70,28.75
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 9:00:00 PM,10832,5.5,66.44,25.19
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 8:00:00 AM,10853,5.5,77.77,36.52
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 2:00:00 PM,10884,5.5,62.9,21.65
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 3:00:00 PM,10887,5.5,79.57,38.32
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 1:00:00 PM,10889,5.5,61.8,20.55
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 8:00:00 PM,10905,5.5,64.05,22.8
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 6:00:00 PM,10918,5.5,70,28.75
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 8:00:00 PM,10931,5.5,464.65,423.4
1/1/2019 12:00:00 AM,ON PEAK,WINTER,3/2/2019 7:00:00 PM,10962,5.5,65.06,23.81
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 9:00:00 AM,10978,5.5,65.64,24.39
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 12:00:00 PM,10985,5.5,76.56,35.31
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 4:00:00 PM,11033,5.5,97.25,56
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 7:00:00 PM,11081,5.5,648.16,606.91
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 11:00:00 AM,11083,5.5,56.69,15.44
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 10:00:00 AM,11093,5.5,61.43,20.18
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 5:00:00 PM,11133,5.5,586.76,545.51
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/15/2021 6:00:00 PM,11220,5.5,666.85,625.6
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 9:00:00 PM,9894,5.505,66.17,24.8825
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 5:00:00 PM,10054,5.505,53.45,12.1625
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 6:00:00 PM,10080,5.505,55.23,13.9425
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 8:00:00 PM,10110,5.505,59.77,18.4825
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 2:00:00 PM,10132,5.505,71.57,30.2825
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 4:00:00 PM,10145,5.505,63.41,22.1225
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 3:00:00 PM,10161,5.505,72.22,30.9325
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 1:00:00 PM,10210,5.505,71.57,30.2825
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 7:00:00 PM,10230,5.505,59.93,18.6425
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 6:00:00 AM,10263,5.505,80.02,38.7325
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 12:00:00 PM,10291,5.505,73.16,31.8725
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 11:00:00 AM,10332,5.505,73.32,32.0325
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 7:00:00 AM,10378,5.505,75.88,34.5925
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 10:00:00 AM,10389,5.505,74.36,33.0725
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 8:00:00 AM,10408,5.505,74.46,33.1725
1/1/2022 12:00:00 AM,ON PEAK,WINTER,3/25/2022 9:00:00 AM,10415,5.505,78.31,37.0225
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 9:00:00 PM,10064,5.54,107.4,65.85
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 8:00:00 PM,10250,5.54,188.87,147.32
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 6:00:00 AM,10335,5.54,83.19,41.64
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 7:00:00 PM,10426,5.54,624.86,583.31
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 7:00:00 AM,10532,5.54,77.56,36.01
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 8:00:00 AM,10590,5.54,111.72,70.17
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 3:00:00 PM,10637,5.54,489.73,448.18
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 6:00:00 PM,10661,5.54,534.53,492.98
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 2:00:00 PM,10663,5.54,462.17,420.62
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 4:00:00 PM,10691,5.54,213.85,172.3
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 9:00:00 AM,10700,5.54,96.96,55.41
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 1:00:00 PM,10704,5.54,81.62,40.07
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 5:00:00 PM,10738,5.54,480.19,438.64
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 10:00:00 AM,10749,5.54,94.12,52.57
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 12:00:00 PM,10766,5.54,75.79,34.24
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/2/2022 11:00:00 AM,10771,5.54,80,38.45
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 7:00:00 AM,10032,5.55,157.97,116.345
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 8:00:00 AM,10331,5.55,162.16,120.535
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 10:00:00 PM,10365,5.55,108.69,67.065
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 9:00:00 AM,10450,5.55,164.53,122.905
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 10:00:00 AM,10568,5.55,389.24,347.615
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 9:00:00 PM,10577,5.55,125.75,84.125
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 11:00:00 AM,10605,5.55,360.51,318.885
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 12:00:00 PM,10614,5.55,198.39,156.765
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 1:00:00 PM,10646,5.55,103.88,62.255
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 2:00:00 PM,10696,5.55,94.04,52.415
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 3:00:00 PM,10747,5.55,96.82,55.195
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 8:00:00 PM,10769,5.55,329.84,288.215
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 7:00:00 PM,10908,5.55,178.61,136.985
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 4:00:00 PM,11007,5.55,94.92,53.295
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 6:00:00 PM,11039,5.55,138.28,96.655
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/27/2022 5:00:00 PM,11186,5.55,105.94,64.315
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 9:00:00 PM,9762,5.6,72.35,30.35
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 6:00:00 PM,9882,5.6,78.97,36.97
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 8:00:00 PM,9884,5.6,86.16,44.16
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 6:00:00 AM,9887,5.6,119.3,77.3
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 5:00:00 PM,9894,5.6,56.94,14.94
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 7:00:00 AM,9909,5.6,262.48,220.48
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 11:00:00 AM,9923,5.6,46.34,4.34
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 4:00:00 PM,9928,5.6,52.02,10.02
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 10:00:00 AM,9933,5.6,53.15,11.15
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 7:00:00 PM,9933,5.6,104.24,62.24
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 3:00:00 PM,9943,5.6,75.24,33.24
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 8:00:00 AM,9943,5.6,197.62,155.62
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 12:00:00 PM,9948,5.6,48.77,6.77
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 9:00:00 AM,9969,5.6,86.29,44.29
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 2:00:00 PM,9971,5.6,59.53,17.53
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/4/2022 1:00:00 PM,9973,5.6,50.84,8.84
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 10:00:00 PM,10961,5.6,155.08,113.08
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 9:00:00 PM,11195,5.6,411.85,369.85
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 7:00:00 AM,11315,5.6,713.24,671.24
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 2:00:00 PM,11343,5.6,739.21,697.21
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 3:00:00 PM,11350,5.6,701.04,659.04
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 8:00:00 PM,11364,5.6,477.23,435.23
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 1:00:00 PM,11416,5.6,751.83,709.83
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 8:00:00 AM,11420,5.6,748.26,706.26
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 4:00:00 PM,11434,5.6,703.61,661.61
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 9:00:00 AM,11462,5.6,768.91,726.91
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 7:00:00 PM,11485,5.6,703.24,661.24
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 12:00:00 PM,11491,5.6,750,708
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 10:00:00 AM,11494,5.6,789.19,747.19
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 11:00:00 AM,11554,5.6,781.17,739.17
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 5:00:00 PM,11599,5.6,812.43,770.43
1/1/2021 12:00:00 AM,ON PEAK,WINTER,2/10/2021 6:00:00 PM,11665,5.6,822.02,780.02
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 10:00:00 PM,10657,5.65,519.39,477.015
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 9:00:00 PM,10919,5.65,769.56,727.185
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 7:00:00 AM,11092,5.65,574.26,531.885
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 8:00:00 PM,11109,5.65,785.99,743.615
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 3:00:00 PM,11193,5.65,645.2,602.825
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 7:00:00 PM,11226,5.65,776.54,734.165
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 8:00:00 AM,11240,5.65,762.16,719.785
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 2:00:00 PM,11253,5.65,527.7,485.325
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 1:00:00 PM,11259,5.65,420.3,377.925
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 9:00:00 AM,11272,5.65,340.44,298.065
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 6:00:00 PM,11294,5.65,850.99,808.615
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 12:00:00 PM,11300,5.65,337.13,294.755
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 10:00:00 AM,11353,5.65,178.05,135.675
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 11:00:00 AM,11372,5.65,181.82,139.445
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 4:00:00 PM,11402,5.65,929.58,887.205
1/1/2022 12:00:00 AM,ON PEAK,WINTER,12/2/2022 5:00:00 PM,11497,5.65,999.99,957.615
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 10:00:00 PM,10416,5.68,77.67,35.07
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 7:00:00 AM,10436,5.68,84.52,41.92
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 8:00:00 AM,10573,5.68,83.41,40.81
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 9:00:00 AM,10666,5.68,88.68,46.08
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 9:00:00 PM,10704,5.68,79.84,37.24
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 1:00:00 PM,10733,5.68,59.58,16.98
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 12:00:00 PM,10744,5.68,80.77,38.17
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 10:00:00 AM,10750,5.68,87.22,44.62
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 2:00:00 PM,10757,5.68,81.95,39.35
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 11:00:00 AM,10772,5.68,100.57,57.97
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 3:00:00 PM,10829,5.68,454.23,411.63
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 8:00:00 PM,10914,5.68,80.37,37.77
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 4:00:00 PM,10967,5.68,609.81,567.21
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 7:00:00 PM,11020,5.68,80.34,37.74
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 6:00:00 PM,11073,5.68,81.05,38.45
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/16/2022 5:00:00 PM,11166,5.68,517.17,474.57
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 6:00:00 AM,9264,5.69,78.69,36.015
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 7:00:00 AM,9401,5.69,80.31,37.635
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 8:00:00 AM,9498,5.69,80.23,37.555
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 9:00:00 PM,9560,5.69,75.71,33.035
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 1:00:00 PM,9616,5.69,70.47,27.795
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 2:00:00 PM,9634,5.69,62.89,20.215
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 9:00:00 AM,9634,5.69,79.39,36.715
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 5:00:00 PM,9648,5.69,81.1,38.425
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 10:00:00 AM,9688,5.69,78.81,36.135
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 12:00:00 PM,9693,5.69,71.49,28.815
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 11:00:00 AM,9699,5.69,74.93,32.255
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 3:00:00 PM,9734,5.69,63.29,20.615
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 4:00:00 PM,9750,5.69,78.49,35.815
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 6:00:00 PM,9754,5.69,86.56,43.885
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 8:00:00 PM,9757,5.69,91.09,48.415
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/3/2022 7:00:00 PM,9831,5.69,94.3,51.625
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 6:00:00 AM,9429,5.7,70.51,27.76
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 9:00:00 PM,9550,5.7,76.62,33.87
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 6:00:00 PM,9614,5.7,70.63,27.88
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 1:00:00 PM,9614,5.7,75.21,32.46
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 7:00:00 AM,9618,5.7,79.44,36.69
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 2:00:00 PM,9638,5.7,80.67,37.92
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 5:00:00 PM,9649,5.7,64.21,21.46
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 8:00:00 PM,9674,5.7,86.8,44.05
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 7:00:00 PM,9676,5.7,83.18,40.43
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 12:00:00 PM,9679,5.7,80.95,38.2
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 3:00:00 PM,9689,5.7,76.54,33.79
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 4:00:00 PM,9698,5.7,73.32,30.57
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 11:00:00 AM,9728,5.7,86.1,43.35
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 10:00:00 AM,9734,5.7,108.74,65.99
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 8:00:00 AM,9737,5.7,96.59,53.84
1/1/2022 12:00:00 AM,ON PEAK,WINTER,4/2/2022 9:00:00 AM,9749,5.7,150.1,107.35
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 10:00:00 PM,10387,5.71,78.35,35.525
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 9:00:00 PM,10587,5.71,493.2,450.375
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 7:00:00 AM,10660,5.71,192.64,149.815
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 8:00:00 AM,10700,5.71,75.7,32.875
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 9:00:00 AM,10835,5.71,75.11,32.285
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 8:00:00 PM,10845,5.71,661.63,618.805
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 2:00:00 PM,10887,5.71,361.85,319.025
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 3:00:00 PM,10905,5.71,147.5,104.675
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 10:00:00 AM,10981,5.71,75,32.175
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 11:00:00 AM,10983,5.71,72.09,29.265
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 1:00:00 PM,11005,5.71,99.05,56.225
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 12:00:00 PM,11007,5.71,72.49,29.665
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 7:00:00 PM,11063,5.71,729.83,687.005
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 4:00:00 PM,11079,5.71,779.63,736.805
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 6:00:00 PM,11219,5.71,866.96,824.135
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/7/2022 5:00:00 PM,11335,5.71,919.05,876.225
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/19/2022 10:00:00 PM,10104,5.79,74.02,30.595
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/19/2022 7:00:00 AM,10156,5.79,60.89,17.465
1/1/2022 12:00:00 AM,ON PEAK,WINTER,11/19/2022 8:00:00 AM,10251,5.79,63.43,20.005
