"","date","he","import_export","asset_id","block_number","price","from","to","size","available_mw","dispatched","dispatched_mw","flexible","offer_control","effective_date_time","key_firm","offer_sum","renew_gen","AESO_Name","Capacity","Plant_Type","Plant_Fuel","co2_est","oba_rate","ctax","compliance_cost","policy","oba_val","ctax_cost","merit","merit_dispatch","key_firm_no_bp","offer_store","plant_store","year"
"7460",2023-12-22,"07","","HHW1",1,0,0,133.336,133.336,133.336,"Y",133.336,"N","BER Hand Hills Wind LP",2023-12-22 07:00:00,FALSE,"Other",133.336,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7978.8881,7978.8881,FALSE,"Other","WIND",2023
"7461",2023-12-22,"08","","HHW1",1,0,0,106.256,106.256,106.256,"Y",106.256,"N","BER Hand Hills Wind LP",2023-12-22 08:00:00,FALSE,"Other",106.256,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8008.1889,7998.1889,FALSE,"Other","WIND",2023
"7462",2023-12-22,"09","","HHW1",1,0,0,79.288,79.288,79.288,"Y",79.288,"N","BER Hand Hills Wind LP",2023-12-22 09:00:00,FALSE,"Other",79.288,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7938.0496,7938.0496,FALSE,"Other","WIND",2023
"7463",2023-12-22,"10","","HHW1",1,0,0,92.24,92.24,92.24,"Y",92.24,"N","BER Hand Hills Wind LP",2023-12-22 10:00:00,FALSE,"Other",92.24,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8154.1457,8154.1457,FALSE,"Other","WIND",2023
"7464",2023-12-22,"11","","HHW1",1,0,0,125.336,125.336,125.336,"Y",125.336,"N","BER Hand Hills Wind LP",2023-12-22 11:00:00,FALSE,"Other",125.336,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8413.9765,8413.9765,FALSE,"Other","WIND",2023
"7465",2023-12-22,"12","","HHW1",1,0,0,126.792,126.792,126.792,"Y",126.792,"N","BER Hand Hills Wind LP",2023-12-22 12:00:00,FALSE,"Other",126.792,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8420.4014,8427.4014,FALSE,"Other","WIND",2023
"7466",2023-12-22,"13","","HHW1",1,0,0,121.928,121.928,121.928,"Y",121.928,"N","BER Hand Hills Wind LP",2023-12-22 13:00:00,FALSE,"Other",121.928,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8269.2843,8269.2843,FALSE,"Other","WIND",2023
"7467",2023-12-22,"14","","HHW1",1,0,0,134.712,134.712,134.712,"Y",134.712,"N","BER Hand Hills Wind LP",2023-12-22 14:00:00,FALSE,"Other",134.712,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8383.4383,8383.4383,FALSE,"Other","WIND",2023
"7468",2023-12-22,"15","","HHW1",1,0,0,143.744,143.744,143.744,"Y",143.744,"N","BER Hand Hills Wind LP",2023-12-22 15:00:00,FALSE,"Other",143.744,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8405.0738,8395.0738,FALSE,"Other","WIND",2023
"7469",2023-12-22,"16","","HHW1",1,0,0,143.024,143.024,143.024,"Y",143.024,"N","BER Hand Hills Wind LP",2023-12-22 16:00:00,FALSE,"Other",143.024,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8043.2102,8043.2102,FALSE,"Other","WIND",2023
"7470",2023-12-22,"17","","HHW1",1,0,0,143.608,143.608,143.608,"Y",143.608,"N","BER Hand Hills Wind LP",2023-12-22 17:00:00,FALSE,"Other",143.608,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7905.6609,7905.6609,FALSE,"Other","WIND",2023
"7471",2023-12-22,"18","","HHW1",1,0,0,141.48,141.48,141.48,"Y",141.48,"N","BER Hand Hills Wind LP",2023-12-22 18:00:00,FALSE,"Other",141.48,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7925.1191,7925.1191,FALSE,"Other","WIND",2023
"7472",2023-12-22,"19","","HHW1",1,0,0,140.736,140.736,140.736,"Y",140.736,"N","BER Hand Hills Wind LP",2023-12-22 19:00:00,FALSE,"Other",140.736,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7982.9804,7982.9804,FALSE,"Other","WIND",2023
"7473",2023-12-22,"20","","HHW1",1,0,0,142.608,142.608,142.608,"Y",142.608,"N","BER Hand Hills Wind LP",2023-12-22 20:00:00,FALSE,"Other",142.608,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7860.3339,7860.3339,FALSE,"Other","WIND",2023
"7474",2023-12-22,"21","","HHW1",1,0,0,141.512,141.512,141.512,"Y",141.512,"N","BER Hand Hills Wind LP",2023-12-22 21:00:00,FALSE,"Other",141.512,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7753.3169,7753.3169,FALSE,"Other","WIND",2023
"7475",2023-12-22,"22","","HHW1",1,0,0,143.488,143.488,143.488,"Y",143.488,"N","BER Hand Hills Wind LP",2023-12-22 22:00:00,FALSE,"Other",143.488,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7732.4204,7732.4204,FALSE,"Other","WIND",2023
"7476",2023-12-22,"23","","HHW1",1,0,0,127.128,127.128,127.128,"Y",127.128,"N","BER Hand Hills Wind LP",2023-12-22 23:00:00,FALSE,"Other",127.128,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7720.7419,7720.7419,FALSE,"Other","WIND",2023
"7477",2023-12-22,"24","","HHW1",1,0,0,128.72,128.72,128.72,"Y",128.72,"N","BER Hand Hills Wind LP",2023-12-22,FALSE,"Other",128.72,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7685.1895,7685.1895,FALSE,"Other","WIND",2023
"7478",2023-12-23,"01","","HHW1",1,0,0,113.232,113.232,113.232,"Y",113.232,"N","BER Hand Hills Wind LP",2023-12-23 01:00:00,FALSE,"Other",113.232,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7680.0918,7680.0918,FALSE,"Other","WIND",2023
"7479",2023-12-23,"02","","HHW1",1,0,0,121.664,121.664,121.664,"Y",121.664,"N","BER Hand Hills Wind LP",2023-12-23 02:00:00,FALSE,"Other",121.664,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7784.2312,7713.2312,FALSE,"Other","WIND",2023
"7480",2023-12-23,"03","","HHW1",1,0,0,120.472,120.472,120.472,"Y",120.472,"N","BER Hand Hills Wind LP",2023-12-23 03:00:00,FALSE,"Other",120.472,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7630.7499,7591.7499,FALSE,"Other","WIND",2023
"7481",2023-12-23,"04","","HHW1",1,0,0,137.16,137.16,137.16,"Y",137.16,"N","BER Hand Hills Wind LP",2023-12-23 04:00:00,FALSE,"Other",137.16,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7561.2494,7519.2494,FALSE,"Other","WIND",2023
"7482",2023-12-23,"05","","HHW1",1,0,0,138.376,138.376,138.376,"Y",138.376,"N","BER Hand Hills Wind LP",2023-12-23 05:00:00,FALSE,"Other",138.376,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7487.1409,7491.1409,FALSE,"Other","WIND",2023
"7483",2023-12-23,"06","","HHW1",1,0,0,137.448,137.448,137.448,"Y",137.448,"N","BER Hand Hills Wind LP",2023-12-23 06:00:00,FALSE,"Other",137.448,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7508.5681,7508.5681,FALSE,"Other","WIND",2023
"7484",2023-12-23,"07","","HHW1",1,0,0,137.488,137.488,137.488,"Y",137.488,"N","BER Hand Hills Wind LP",2023-12-23 07:00:00,FALSE,"Other",137.488,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7580.5396,7580.5396,FALSE,"Other","WIND",2023
"7485",2023-12-23,"08","","HHW1",1,0,0,138.976,138.976,138.976,"Y",138.976,"N","BER Hand Hills Wind LP",2023-12-23 08:00:00,FALSE,"Other",138.976,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7312.7736,7312.7736,FALSE,"Other","WIND",2023
"7486",2023-12-23,"09","","HHW1",1,0,0,138.968,138.968,138.968,"Y",138.968,"N","BER Hand Hills Wind LP",2023-12-23 09:00:00,FALSE,"Other",138.968,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7238.4675,7238.4675,FALSE,"Other","WIND",2023
"7487",2023-12-23,"10","","HHW1",1,0,0,134.16,134.16,134.16,"Y",134.16,"N","BER Hand Hills Wind LP",2023-12-23 10:00:00,FALSE,"Other",134.16,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7310.2008,7310.2008,FALSE,"Other","WIND",2023
"7488",2023-12-23,"11","","HHW1",1,0,0,131.784,131.784,131.784,"Y",131.784,"N","BER Hand Hills Wind LP",2023-12-23 11:00:00,FALSE,"Other",131.784,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7654.8049,7654.8049,FALSE,"Other","WIND",2023
"7489",2023-12-23,"12","","HHW1",1,0,0,109.368,109.368,109.368,"Y",109.368,"N","BER Hand Hills Wind LP",2023-12-23 12:00:00,FALSE,"Other",109.368,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7927.4406,7927.4406,FALSE,"Other","WIND",2023
"7490",2023-12-23,"13","","HHW1",1,0,0,82.864,82.864,82.864,"Y",82.864,"N","BER Hand Hills Wind LP",2023-12-23 13:00:00,FALSE,"Other",82.864,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7949.8341,7949.8341,FALSE,"Other","WIND",2023
"7491",2023-12-23,"14","","HHW1",1,0,0,77.88,77.88,77.88,"Y",77.88,"N","BER Hand Hills Wind LP",2023-12-23 14:00:00,FALSE,"Other",77.88,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7968.5695,7968.5695,FALSE,"Other","WIND",2023
"7492",2023-12-23,"15","","HHW1",1,0,0,92.12,92.12,92.12,"Y",92.12,"N","BER Hand Hills Wind LP",2023-12-23 15:00:00,FALSE,"Other",92.12,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7957.7151,7957.7151,FALSE,"Other","WIND",2023
"7493",2023-12-23,"16","","HHW1",1,0,0,120.056,120.056,120.056,"Y",120.056,"N","BER Hand Hills Wind LP",2023-12-23 16:00:00,FALSE,"Other",120.056,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7718.5333,7714.5333,FALSE,"Other","WIND",2023
"7494",2023-12-23,"17","","HHW1",1,0,0,103.768,103.768,103.768,"Y",103.768,"N","BER Hand Hills Wind LP",2023-12-23 17:00:00,FALSE,"Other",103.768,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7540.2101,7527.2101,FALSE,"Other","WIND",2023
"7495",2023-12-23,"18","","HHW1",1,0,0,73.032,73.032,73.032,"Y",73.032,"N","BER Hand Hills Wind LP",2023-12-23 18:00:00,FALSE,"Other",73.032,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7469.3405,7469.3405,FALSE,"Other","WIND",2023
"7496",2023-12-23,"19","","HHW1",1,0,0,64.328,64.328,64.328,"Y",64.328,"N","BER Hand Hills Wind LP",2023-12-23 19:00:00,FALSE,"Other",64.328,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7421.4263,7421.4263,FALSE,"Other","WIND",2023
"7497",2023-12-23,"20","","HHW1",1,0,0,37.216,37.216,37.216,"Y",37.216,"N","BER Hand Hills Wind LP",2023-12-23 20:00:00,FALSE,"Other",37.216,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7361.2388,7361.2388,FALSE,"Other","WIND",2023
"7498",2023-12-23,"21","","HHW1",1,0,0,18.592,18.592,18.592,"Y",18.592,"N","BER Hand Hills Wind LP",2023-12-23 21:00:00,FALSE,"Other",18.592,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7285.5427,7285.5427,FALSE,"Other","WIND",2023
"7499",2023-12-23,"22","","HHW1",1,0,0,16.88,16.88,16.88,"Y",16.88,"N","BER Hand Hills Wind LP",2023-12-23 22:00:00,FALSE,"Other",16.88,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7233.8475,7233.8475,FALSE,"Other","WIND",2023
"7500",2023-12-23,"23","","HHW1",1,0,0,15.248,15.248,15.248,"Y",15.248,"N","BER Hand Hills Wind LP",2023-12-23 23:00:00,FALSE,"Other",15.248,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7470.3144,7470.3144,FALSE,"Other","WIND",2023
"7501",2023-12-23,"24","","HHW1",1,0,0,31.904,31.904,31.904,"Y",31.904,"N","BER Hand Hills Wind LP",2023-12-23,FALSE,"Other",31.904,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7574.3753,7574.3753,FALSE,"Other","WIND",2023
"7502",2023-12-24,"01","","HHW1",1,0,0,51.584,51.584,51.584,"Y",51.584,"N","BER Hand Hills Wind LP",2023-12-24 01:00:00,FALSE,"Other",51.584,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7437.302,7437.302,FALSE,"Other","WIND",2023
"7503",2023-12-24,"02","","HHW1",1,0,0,45.976,45.976,45.976,"Y",45.976,"N","BER Hand Hills Wind LP",2023-12-24 02:00:00,FALSE,"Other",45.976,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7225.6671,7225.6671,FALSE,"Other","WIND",2023
"7504",2023-12-24,"03","","HHW1",1,0,0,22.592,22.592,22.592,"Y",22.592,"N","BER Hand Hills Wind LP",2023-12-24 03:00:00,FALSE,"Other",22.592,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7171.5643,7171.5643,FALSE,"Other","WIND",2023
"7505",2023-12-24,"04","","HHW1",1,0,0,16.48,16.48,16.48,"Y",16.48,"N","BER Hand Hills Wind LP",2023-12-24 04:00:00,FALSE,"Other",16.48,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7197.3186,7197.3186,FALSE,"Other","WIND",2023
"7506",2023-12-24,"05","","HHW1",1,0,0,21.44,21.44,21.44,"Y",21.44,"N","BER Hand Hills Wind LP",2023-12-24 05:00:00,FALSE,"Other",21.44,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7271.1575,7271.1575,FALSE,"Other","WIND",2023
"7507",2023-12-24,"06","","HHW1",1,0,0,30.632,30.632,30.632,"Y",30.632,"N","BER Hand Hills Wind LP",2023-12-24 06:00:00,FALSE,"Other",30.632,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7318.1351,7318.1351,FALSE,"Other","WIND",2023
"7508",2023-12-24,"07","","HHW1",1,0,0,36.056,36.056,36.056,"Y",36.056,"N","BER Hand Hills Wind LP",2023-12-24 07:00:00,FALSE,"Other",36.056,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7457.7233,7457.7233,FALSE,"Other","WIND",2023
"7509",2023-12-24,"08","","HHW1",1,0,0,61.832,61.832,61.832,"Y",61.832,"N","BER Hand Hills Wind LP",2023-12-24 08:00:00,FALSE,"Other",61.832,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7698.3318,7698.3318,FALSE,"Other","WIND",2023
"7510",2023-12-24,"09","","HHW1",1,0,0,97.648,97.648,97.648,"Y",97.648,"N","BER Hand Hills Wind LP",2023-12-24 09:00:00,FALSE,"Other",97.648,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7883.6627,7883.6627,FALSE,"Other","WIND",2023
"7511",2023-12-24,"10","","HHW1",1,0,0,113.976,113.976,113.976,"Y",113.976,"N","BER Hand Hills Wind LP",2023-12-24 10:00:00,FALSE,"Other",113.976,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8325.2484,8325.2484,FALSE,"Other","WIND",2023
"7512",2023-12-24,"11","","HHW1",1,0,0,118.512,118.512,118.512,"Y",118.512,"N","BER Hand Hills Wind LP",2023-12-24 11:00:00,FALSE,"Other",118.512,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8636.018,8636.018,FALSE,"Other","WIND",2023
"7513",2023-12-24,"12","","HHW1",1,0,0,118.448,118.448,118.448,"Y",118.448,"N","BER Hand Hills Wind LP",2023-12-24 12:00:00,FALSE,"Other",118.448,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8541.1978,8541.1978,FALSE,"Other","WIND",2023
"7514",2023-12-24,"13","","HHW1",1,0,0,91.44,91.44,91.44,"Y",91.44,"N","BER Hand Hills Wind LP",2023-12-24 13:00:00,FALSE,"Other",91.44,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8340.8605,8340.8605,FALSE,"Other","WIND",2023
"7515",2023-12-24,"14","","HHW1",1,0,0,47.512,47.512,47.512,"Y",47.512,"N","BER Hand Hills Wind LP",2023-12-24 14:00:00,FALSE,"Other",47.512,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8302.7045,8302.7045,FALSE,"Other","WIND",2023
"7516",2023-12-24,"15","","HHW1",1,0,0,36.632,36.632,36.632,"Y",36.632,"N","BER Hand Hills Wind LP",2023-12-24 15:00:00,FALSE,"Other",36.632,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8214.5661,8214.5661,FALSE,"Other","WIND",2023
"7517",2023-12-24,"16","","HHW1",1,0,0,67.288,67.288,67.288,"Y",67.288,"N","BER Hand Hills Wind LP",2023-12-24 16:00:00,FALSE,"Other",67.288,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7920.2437,7920.2437,FALSE,"Other","WIND",2023
"7518",2023-12-24,"17","","HHW1",1,0,0,111.536,111.536,111.536,"Y",111.536,"N","BER Hand Hills Wind LP",2023-12-24 17:00:00,FALSE,"Other",111.536,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7819.1691,7819.1691,FALSE,"Other","WIND",2023
"7519",2023-12-24,"18","","HHW1",1,0,0,114.96,114.96,114.96,"Y",114.96,"N","BER Hand Hills Wind LP",2023-12-24 18:00:00,FALSE,"Other",114.96,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8004.7925,8004.7925,FALSE,"Other","WIND",2023
"7520",2023-12-24,"19","","HHW1",1,0,0,126,126,126,"Y",126,"N","BER Hand Hills Wind LP",2023-12-24 19:00:00,FALSE,"Other",126,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8128.9553,8128.9553,FALSE,"Other","WIND",2023
"7521",2023-12-24,"20","","HHW1",1,0,0,128.76,128.76,128.76,"Y",128.76,"N","BER Hand Hills Wind LP",2023-12-24 20:00:00,FALSE,"Other",128.76,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8202.5486,8202.5486,FALSE,"Other","WIND",2023
"7522",2023-12-24,"21","","HHW1",1,0,0,96.056,96.056,96.056,"Y",96.056,"N","BER Hand Hills Wind LP",2023-12-24 21:00:00,FALSE,"Other",96.056,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8207.2753,8207.2753,FALSE,"Other","WIND",2023
"7523",2023-12-24,"22","","HHW1",1,0,0,65.712,65.712,65.712,"Y",65.712,"N","BER Hand Hills Wind LP",2023-12-24 22:00:00,FALSE,"Other",65.712,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8184.5023,8184.5023,FALSE,"Other","WIND",2023
"7524",2023-12-24,"23","","HHW1",1,0,0,78.888,78.888,78.888,"Y",78.888,"N","BER Hand Hills Wind LP",2023-12-24 23:00:00,FALSE,"Other",78.888,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8123.2512,8123.2512,FALSE,"Other","WIND",2023
"7525",2023-12-24,"24","","HHW1",1,0,0,79.008,79.008,79.008,"Y",79.008,"N","BER Hand Hills Wind LP",2023-12-24,FALSE,"Other",79.008,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8035.6702,8035.6702,FALSE,"Other","WIND",2023
"7526",2023-12-25,"01","","HHW1",1,0,0,53.608,53.608,53.608,"Y",53.608,"N","BER Hand Hills Wind LP",2023-12-25 01:00:00,FALSE,"Other",53.608,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7942.9423,7942.9423,FALSE,"Other","WIND",2023
"7527",2023-12-25,"02","","HHW1",1,0,0,35.392,35.392,35.392,"Y",35.392,"N","BER Hand Hills Wind LP",2023-12-25 02:00:00,FALSE,"Other",35.392,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7919.9231,7919.9231,FALSE,"Other","WIND",2023
"7528",2023-12-25,"03","","HHW1",1,0,0,47.424,47.424,47.424,"Y",47.424,"N","BER Hand Hills Wind LP",2023-12-25 03:00:00,FALSE,"Other",47.424,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7938.9746,7938.9746,FALSE,"Other","WIND",2023
"7529",2023-12-25,"04","","HHW1",1,0,0,25.968,25.968,25.968,"Y",25.968,"N","BER Hand Hills Wind LP",2023-12-25 04:00:00,FALSE,"Other",25.968,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7915.6215,7915.6215,FALSE,"Other","WIND",2023
"7530",2023-12-25,"05","","HHW1",1,0,0,12.304,12.304,12.304,"Y",12.304,"N","BER Hand Hills Wind LP",2023-12-25 05:00:00,FALSE,"Other",12.304,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7863.933,7863.933,FALSE,"Other","WIND",2023
"7531",2023-12-25,"06","","HHW1",1,0,0,13.144,13.144,13.144,"Y",13.144,"N","BER Hand Hills Wind LP",2023-12-25 06:00:00,FALSE,"Other",13.144,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7834.5033,7834.5033,FALSE,"Other","WIND",2023
"7532",2023-12-25,"07","","HHW1",1,0,0,14.344,14.344,14.344,"Y",14.344,"N","BER Hand Hills Wind LP",2023-12-25 07:00:00,FALSE,"Other",14.344,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7706.7146,7706.7146,FALSE,"Other","WIND",2023
"7533",2023-12-25,"08","","HHW1",1,0,0,2.96,2.96,2.96,"Y",2.96,"N","BER Hand Hills Wind LP",2023-12-25 08:00:00,FALSE,"Other",2.96,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7745.2773,7745.2773,FALSE,"Other","WIND",2023
"7534",2023-12-25,"11","","HHW1",1,0,0,12.08,12.08,12.08,"Y",12.08,"N","BER Hand Hills Wind LP",2023-12-25 11:00:00,FALSE,"Other",12.08,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8280.2437,8280.2437,FALSE,"Other","WIND",2023
"7535",2023-12-25,"12","","HHW1",1,0,0,17.952,17.952,17.952,"Y",17.952,"N","BER Hand Hills Wind LP",2023-12-25 12:00:00,FALSE,"Other",17.952,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8220.7668,8217.7668,FALSE,"Other","WIND",2023
"7536",2023-12-25,"13","","HHW1",1,0,0,16.712,16.712,16.712,"Y",16.712,"N","BER Hand Hills Wind LP",2023-12-25 13:00:00,FALSE,"Other",16.712,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8152.2851,8149.2851,FALSE,"Other","WIND",2023
"7537",2023-12-25,"14","","HHW1",1,0,0,7.856,7.856,7.856,"Y",7.856,"N","BER Hand Hills Wind LP",2023-12-25 14:00:00,FALSE,"Other",7.856,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8210.2084,8208.2084,FALSE,"Other","WIND",2023
"7538",2023-12-25,"15","","HHW1",1,0,0,0.0097,0.0097,0.0097,"Y",0.0097,"N","BER Hand Hills Wind LP",2023-12-25 15:00:00,FALSE,"Other",0.0097,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8204.2127,8203.2127,FALSE,"Other","WIND",2023
"7539",2023-12-25,"16","","HHW1",1,0,0,11.232,11.232,11.232,"Y",11.232,"N","BER Hand Hills Wind LP",2023-12-25 16:00:00,FALSE,"Other",11.232,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7910.7486,7910.7486,FALSE,"Other","WIND",2023
"7540",2023-12-25,"17","","HHW1",1,0,0,60.968,60.968,60.968,"Y",60.968,"N","BER Hand Hills Wind LP",2023-12-25 17:00:00,FALSE,"Other",60.968,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,7834.6375,7834.6375,FALSE,"Other","WIND",2023
"7541",2023-12-25,"18","","HHW1",1,0,0,110.616,110.616,110.616,"Y",110.616,"N","BER Hand Hills Wind LP",2023-12-25 18:00:00,FALSE,"Other",110.616,"Hand Hills (HHW1)",145,"WIND","WIND",0,0.52,65,-33.8,"TIER_65",33.8,0,8015.612,8015.612,FALSE,"Other","WIND",2023
